time, GPSUTC, GPSdate, accelX, accelY, accelZ, gyroX, gyroY, gyroZ, temp, accelPitch, accelRoll, gyroAngleChangeX, gyroAngleChangeY, gyroAngleChangeZ, headingCompensation, pitch, roll, heading, GPSlat, GPSlon, GPScrs, GPSspd
1013.64,0,0,3200,-3124,16364,-29,22,-19,34,0.193114,-0.188637,-3.08927e-06,2.34358e-06,-2.024e-06,4.41527,0.187712,-0.18969,4.41527,0,0,0,0;
1013.84,0,0,3104,-3148,16440,-30,7,-13,34,0.186611,-0.189194,-3.19579e-06,7.45685e-07,-1.38484e-06,4.45347,0.187599,-0.189639,4.45347,0,0,0,0;
1014.04,0,0,3108,-3224,16412,-48,11,-1,34,0.187157,-0.193972,-5.11327e-06,1.17179e-06,-1.06526e-07,4.40678,0.187551,-0.190072,4.40678,0,0,0,0;
1014.24,0,0,3188,-3104,16308,-16,-15,-21,34,0.193052,-0.188086,-1.70442e-06,-1.5979e-06,-2.23706e-06,4.45686,0.188099,-0.189874,4.45686,0,0,0,0;
1014.44,0,0,3128,-3092,16300,12,44,7,34,0.189597,-0.187466,1.27832e-06,4.68716e-06,7.45685e-07,4.40597,0.18825,-0.189629,4.40597,0,0,0,0;
1014.64,0,0,3028,-3120,16412,-19,7,-16,34,0.182447,-0.187863,-2.024e-06,7.45685e-07,-1.70442e-06,4.41031,0.187668,-0.189452,4.41031,0,0,0,0;
1014.84,0,0,3232,-3076,16168,-36,30,-10,34,0.1973,-0.188005,-3.83495e-06,3.19579e-06,-1.06526e-06,4.40759,0.188628,-0.189305,4.40759,0,0,0,0;
1015.04,0,0,3180,-3128,16192,-60,19,-22,34,0.193925,-0.190831,-6.39159e-06,2.024e-06,-2.34358e-06,4.41606,0.189152,-0.189455,4.41606,0,0,0,0;
1015.24,0,0,3232,-3164,16344,-22,9,-4,34,0.19523,-0.191223,-2.34358e-06,9.58738e-07,-4.26106e-07,4.41706,0.189757,-0.189631,4.41706,0,0,0,0;
1015.44,0,0,3192,-3192,16408,-37,4,-10,34,0.192139,-0.192139,-3.94148e-06,4.26106e-07,-1.06526e-06,4.41014,0.189992,-0.189882,4.41014,0,0,0,0;
1015.64,0,0,3100,-3264,16304,-56,-1,-26,34,0.187895,-0.197584,-5.96548e-06,-1.06526e-07,-2.76969e-06,4.41014,0.189777,-0.190652,4.41014,0,0,0,0;
1015.84,0,0,3228,-3100,16356,-33,-12,5,34,0.194855,-0.187311,-3.51537e-06,-1.27832e-06,5.32632e-07,4.41606,0.190282,-0.190319,4.41606,0,0,0,0;
1016.04,0,0,3228,-3140,16612,-33,4,-17,34,0.191926,-0.186816,-3.51537e-06,4.26106e-07,-1.81095e-06,4.40678,0.190443,-0.189968,4.40678,0,0,0,0;
1016.24,0,0,3024,-2992,16480,-39,2,-25,34,0.181476,-0.179597,-4.15453e-06,2.13053e-07,-2.66316e-06,4.41627,0.189542,-0.188931,4.41627,0,0,0,0;
1016.44,0,0,3096,-3160,16332,-32,18,-15,34,0.187344,-0.191124,-3.40885e-06,1.91748e-06,-1.5979e-06,4.41527,0.189319,-0.189149,4.41527,0,0,0,0;
1016.64,0,0,3220,-3140,16484,-26,17,8,34,0.192912,-0.188233,-2.76969e-06,1.81095e-06,8.52212e-07,4.41369,0.189676,-0.189055,4.41369,0,0,0,0;
1016.84,0,0,3164,-3132,16404,-34,36,-8,34,0.19054,-0.188658,-3.6219e-06,3.83495e-06,-8.52212e-07,4.40773,0.189759,-0.189012,4.40773,0,0,0,0;
1017.04,0,0,3132,-3144,16292,26,10,-35,34,0.189925,-0.190635,2.76969e-06,1.06526e-06,-3.72843e-06,4.40934,0.189778,-0.189174,4.40934,0,0,0,0;
1017.24,0,0,3220,-3068,16456,-17,24,-23,34,0.193232,-0.18432,-1.81095e-06,2.55663e-06,-2.45011e-06,4.4133,0.190122,-0.188686,4.4133,0,0,0,0;
1017.44,0,0,3048,-3116,16204,-37,9,-2,34,0.185929,-0.189979,-3.94148e-06,9.58738e-07,-2.13053e-07,4.40919,0.189699,-0.188814,4.40919,0,0,0,0;
1017.64,0,0,3128,-3140,16276,-5,11,-9,34,0.18987,-0.190581,-5.32632e-07,1.17179e-06,-9.58738e-07,4.41527,0.189716,-0.18899,4.41527,0,0,0,0;
1017.84,0,0,3064,-3196,16392,-14,0,-20,34,0.184788,-0.192557,-1.49137e-06,0,-2.13053e-06,4.42376,0.189222,-0.189347,4.42376,0,0,0,0;
1018.04,0,0,3268,-2960,16328,-33,5,-12,34,0.197537,-0.179336,-3.51537e-06,5.32632e-07,-1.27832e-06,4.48217,0.19005,-0.188345,4.48217,0,0,0,0;
1018.24,0,0,3128,-3088,16628,-27,1,-24,34,0.185943,-0.183619,-2.87621e-06,1.06526e-07,-2.55663e-06,4.41606,0.189637,-0.187872,4.41606,0,0,0,0;
1018.44,0,0,3128,-3096,16376,-9,16,-16,34,0.188738,-0.186852,-9.58738e-07,1.70442e-06,-1.70442e-06,4.41173,0.189546,-0.187769,4.41173,0,0,0,0;
1018.64,0,0,3128,-3120,16404,-21,24,-17,34,0.188423,-0.187953,-2.23706e-06,2.55663e-06,-1.81095e-06,4.41234,0.189432,-0.187785,4.41234,0,0,0,0;
1018.84,0,0,3080,-3108,16312,-12,14,1,34,0.186621,-0.188278,-1.27832e-06,1.49137e-06,1.06526e-07,4.40678,0.189149,-0.187833,4.40678,0,0,0,0;
1019.04,0,0,3200,-3312,16628,-14,1,-2,34,0.190122,-0.196609,-1.49137e-06,1.06526e-07,-2.13053e-07,4.40002,0.189245,-0.18871,4.40002,0,0,0,0;
1019.24,0,0,3084,-3148,16356,-5,13,-14,34,0.186367,-0.190142,-5.32632e-07,1.38484e-06,-1.49137e-06,4.41527,0.188957,-0.188852,4.41527,0,0,0,0;
1019.44,0,0,3188,-3012,16296,-18,13,-2,34,0.193191,-0.182768,-1.91748e-06,1.38484e-06,-2.13053e-07,4.41094,0.189379,-0.188243,4.41094,0,0,0,0;
1019.64,0,0,3068,-3092,16180,-46,18,-1,34,0.187392,-0.188824,-4.90022e-06,1.91748e-06,-1.06526e-07,4.41548,0.189176,-0.188299,4.41548,0,0,0,0;
1019.84,0,0,3192,-3156,16600,-36,9,-19,34,0.18997,-0.187878,-3.83495e-06,9.58738e-07,-2.024e-06,4.40597,0.189252,-0.188256,4.40597,0,0,0,0;
1020.04,0,0,3184,-3124,16412,-30,18,-12,34,0.191624,-0.188098,-3.19579e-06,1.91748e-06,-1.27832e-06,4.40759,0.189486,-0.188239,4.40759,0,0,0,0;
1020.24,0,0,3136,-3180,16300,-7,-12,-14,34,0.19007,-0.192672,-7.45685e-07,-1.27832e-06,-1.49137e-06,4.40744,0.189544,-0.188683,4.40744,0,0,0,0;
1020.44,0,0,3160,-3096,16188,-10,14,5,34,0.192782,-0.188971,-1.06526e-06,1.49137e-06,5.32632e-07,4.41684,0.189867,-0.18871,4.41684,0,0,0,0;
1020.64,0,0,3064,-2848,16336,-35,8,-13,34,0.185407,-0.172604,-3.72843e-06,8.52212e-07,-1.38484e-06,4.42376,0.189417,-0.187099,4.42376,0,0,0,0;
1020.84,0,0,3148,-3088,16464,-16,-3,-27,34,0.188925,-0.185407,-1.70442e-06,-3.19579e-07,-2.87621e-06,4.40503,0.189367,-0.18693,4.40503,0,0,0,0;
1021.04,0,0,3188,-3052,16456,-59,20,-31,34,0.191358,-0.183381,-6.28506e-06,2.13053e-06,-3.30232e-06,4.41014,0.18956,-0.186573,4.41014,0,0,0,0;
1021.24,0,0,3096,-3084,16324,-21,24,-25,34,0.187433,-0.186724,-2.23706e-06,2.55663e-06,-2.66316e-06,4.40584,0.189345,-0.186586,4.40584,0,0,0,0;
1021.44,0,0,3124,-3076,16248,-43,8,-6,34,0.189952,-0.187101,-4.58064e-06,8.52212e-07,-6.39159e-07,4.40678,0.189402,-0.186637,4.40678,0,0,0,0;
1021.64,0,0,3096,-3204,16440,1,26,3,34,0.186141,-0.192478,1.06526e-07,2.76969e-06,3.19579e-07,4.4034,0.189076,-0.187218,4.4034,0,0,0,0;
1021.84,0,0,3272,-3192,16316,-48,-4,-14,34,0.197914,-0.193196,-5.11327e-06,-4.26106e-07,-1.49137e-06,4.45284,0.189955,-0.187817,4.45284,0,0,0,0;
1022.04,0,0,3116,-3004,16612,-25,6,-16,34,0.185421,-0.1789,-2.66316e-06,6.39159e-07,-1.70442e-06,4.41606,0.189499,-0.186924,4.41606,0,0,0,0;
1022.24,0,0,3180,-3148,16376,-21,-4,3,34,0.1918,-0.189916,-2.23706e-06,-4.26106e-07,3.19579e-07,4.49039,0.189727,-0.187224,4.49039,0,0,0,0;
1022.44,0,0,3168,-3180,16160,-33,-4,-4,34,0.193585,-0.1943,-3.51537e-06,-4.26106e-07,-4.26106e-07,4.41111,0.19011,-0.187932,4.41111,0,0,0,0;
1022.64,0,0,3044,-3224,16512,-12,-7,-18,34,0.182304,-0.192826,-1.27832e-06,-7.45685e-07,-1.91748e-06,4.41606,0.189328,-0.188422,4.41606,0,0,0,0;
1022.84,0,0,3220,-3056,16272,-16,12,-5,34,0.195362,-0.185645,-1.70442e-06,1.27832e-06,-5.32632e-07,4.40166,0.18993,-0.188143,4.40166,0,0,0,0;
1023.04,0,0,3120,-3104,16276,-13,27,-8,34,0.189396,-0.188447,-1.38484e-06,2.87621e-06,-8.52212e-07,4.41862,0.189875,-0.188171,4.41862,0,0,0,0;
1023.24,0,0,3120,-3200,16144,-29,19,5,34,0.190907,-0.19568,-3.08927e-06,2.024e-06,5.32632e-07,4.43335,0.189976,-0.18892,4.43335,0,0,0,0;
1023.44,0,0,3156,-3068,16348,-26,11,1,34,0.190705,-0.18551,-2.76969e-06,1.17179e-06,1.06526e-07,4.41448,0.190046,-0.188578,4.41448,0,0,0,0;
1023.64,0,0,3200,-3104,16352,-41,3,-9,34,0.193252,-0.187592,-4.36758e-06,3.19579e-07,-9.58738e-07,4.4034,0.190363,-0.188479,4.4034,0,0,0,0;
1023.84,0,0,3024,-3124,16132,-28,14,-35,34,0.185303,-0.191285,-2.98274e-06,1.49137e-06,-3.72843e-06,4.40934,0.189854,-0.188758,4.40934,0,0,0,0;
1024.04,0,0,3156,-3100,16484,-41,6,-20,34,0.189169,-0.18589,-4.36758e-06,6.39159e-07,-2.13053e-06,4.41369,0.189782,-0.188471,4.41369,0,0,0,0;
1024.24,0,0,3240,-3112,16380,-27,24,-4,34,0.195281,-0.18775,-2.87621e-06,2.55663e-06,-4.26106e-07,4.40664,0.190329,-0.188396,4.40664,0,0,0,0;
1024.44,0,0,3064,-3128,16636,-24,18,-6,34,0.182138,-0.185856,-2.55663e-06,1.91748e-06,-6.39159e-07,4.40759,0.189508,-0.188141,4.40759,0,0,0,0;
1024.64,0,0,3032,-3320,16312,-32,-2,-5,34,0.183778,-0.200789,-3.40885e-06,-2.13053e-07,-5.32632e-07,4.40422,0.188932,-0.189406,4.40422,0,0,0,0;
1024.84,0,0,3096,-3200,16372,-19,26,-4,34,0.186896,-0.193022,-2.024e-06,2.76969e-06,-4.26106e-07,4.41784,0.188726,-0.189765,4.41784,0,0,0,0;
1025.04,0,0,3076,-2832,16192,-30,8,-6,34,0.187733,-0.17315,-3.19579e-06,8.52212e-07,-6.39159e-07,4.4034,0.188624,-0.188103,4.4034,0,0,0,0;
1025.24,0,0,3076,-3096,16344,-7,-15,-14,34,0.186028,-0.187209,-7.45685e-07,-1.5979e-06,-1.49137e-06,4.41684,0.188364,-0.188015,4.41684,0,0,0,0;
1025.44,0,0,3136,-3112,16340,-37,10,-14,34,0.189616,-0.188199,-3.94148e-06,1.06526e-06,-1.49137e-06,4.40584,0.188485,-0.188032,4.40584,0,0,0,0;
1025.64,0,0,2872,-3176,16280,-19,-11,-11,34,0.174616,-0.192666,-2.024e-06,-1.17179e-06,-1.17179e-06,4.40084,0.187097,-0.188497,4.40084,0,0,0,0;
1025.84,0,0,3160,-3176,16336,-17,16,1,34,0.191078,-0.192022,-1.81095e-06,1.70442e-06,1.06526e-07,4.41428,0.187493,-0.188848,4.41428,0,0,0,0;
1026.04,0,0,3112,-3048,16308,-26,12,-21,34,0.18856,-0.18477,-2.76969e-06,1.27832e-06,-2.23706e-06,4.40664,0.187597,-0.188439,4.40664,0,0,0,0;
1026.24,0,0,3108,-3212,16380,-38,16,6,34,0.187514,-0.193636,-4.048e-06,1.70442e-06,6.39159e-07,4.41527,0.187585,-0.188957,4.41527,0,0,0,0;
1026.44,0,0,3156,-3192,16320,-33,5,-25,34,0.191024,-0.19315,-3.51537e-06,5.32632e-07,-2.66316e-06,4.4528,0.187926,-0.189376,4.4528,0,0,0,0;
1026.64,0,0,3148,-3200,16488,-29,14,-15,34,0.188656,-0.191697,-3.08927e-06,1.49137e-06,-1.5979e-06,4.41271,0.187996,-0.189607,4.41271,0,0,0,0;
1026.84,0,0,3128,-3160,16192,-40,32,-2,34,0.190831,-0.192736,-4.26106e-06,3.40885e-06,-2.13053e-07,4.4135,0.188276,-0.189916,4.4135,0,0,0,0;
1027.04,0,0,3080,-3180,16608,-19,15,-2,34,0.18337,-0.189184,-2.024e-06,1.5979e-06,-2.13053e-07,4.41271,0.187784,-0.189842,4.41271,0,0,0,0;
1027.24,0,0,3152,-3100,16344,-39,-4,-14,34,0.190515,-0.187445,-4.15453e-06,-4.26106e-07,-1.49137e-06,4.39828,0.188053,-0.189602,4.39828,0,0,0,0;
1027.44,0,0,3108,-3132,16352,-4,21,-19,34,0.187828,-0.189244,-4.26106e-07,2.23706e-06,-2.024e-06,4.4177,0.18803,-0.189565,4.4177,0,0,0,0;
1027.64,0,0,3016,-3048,16444,-24,5,-29,34,0.181394,-0.183276,-2.55663e-06,5.32632e-07,-3.08927e-06,4.42042,0.187364,-0.188935,4.42042,0,0,0,0;
1027.84,0,0,3100,-3224,16384,-24,19,-3,34,0.186998,-0.194295,-2.55663e-06,2.024e-06,-3.19579e-07,4.39489,0.187325,-0.189469,4.39489,0,0,0,0;
1028.04,0,0,3188,-2896,16216,-28,-8,-17,34,0.19412,-0.176726,-2.98274e-06,-8.52212e-07,-1.81095e-06,4.39828,0.188002,-0.188196,4.39828,0,0,0,0;
1028.24,0,0,3176,-3108,16460,-18,23,-26,34,0.19061,-0.186624,-1.91748e-06,2.45011e-06,-2.76969e-06,4.41271,0.188261,-0.188036,4.41271,0,0,0,0;
1028.44,0,0,3020,-3108,16412,-7,18,-7,34,0.181976,-0.187157,-7.45685e-07,1.91748e-06,-7.45685e-07,4.40692,0.187632,-0.187947,4.40692,0,0,0,0;
1028.64,0,0,3024,-3164,16544,-33,20,-13,34,0.18079,-0.188966,-3.51537e-06,2.13053e-06,-1.38484e-06,4.40258,0.186945,-0.188047,4.40258,0,0,0,0;
1028.84,0,0,3088,-3104,16388,-31,7,-13,34,0.186247,-0.187189,-3.30232e-06,7.45685e-07,-1.38484e-06,4.41111,0.186872,-0.18796,4.41111,0,0,0,0;
1029.04,0,0,3128,-3032,16436,-52,18,-12,34,0.188065,-0.182422,-5.53938e-06,1.91748e-06,-1.27832e-06,4.40759,0.186986,-0.187405,4.40759,0,0,0,0;
1029.24,0,0,3112,-3064,16484,-38,-8,6,34,0.186593,-0.18378,-4.048e-06,-8.52212e-07,6.39159e-07,4.40854,0.186943,-0.187043,4.40854,0,0,0,0;
1029.44,0,0,3028,-3128,16288,-26,8,-12,34,0.183805,-0.189733,-2.76969e-06,8.52212e-07,-1.27832e-06,4.41252,0.186627,-0.187311,4.41252,0,0,0,0;
1029.64,0,0,3132,-3096,16444,-27,21,-8,34,0.18821,-0.186097,-2.87621e-06,2.23706e-06,-8.52212e-07,4.40584,0.186783,-0.187188,4.40584,0,0,0,0;
1029.84,0,0,3088,-3032,16632,9,8,-28,34,0.183576,-0.180319,9.58738e-07,8.52212e-07,-2.98274e-06,4.41014,0.186463,-0.1865,4.41014,0,0,0,0;
1030.04,0,0,3136,-3060,16364,-14,6,-9,34,0.189345,-0.184861,-1.49137e-06,6.39159e-07,-9.58738e-07,4.41964,0.18675,-0.186336,4.41964,0,0,0,0;
1030.24,0,0,3164,-3032,16312,6,13,4,34,0.191589,-0.183778,6.39159e-07,1.38484e-06,4.26106e-07,4.39911,0.187234,-0.186079,4.39911,0,0,0,0;
1030.44,0,0,3112,-3188,16168,0,12,2,34,0.190153,-0.194682,0,1.27832e-06,2.13053e-07,4.41094,0.187526,-0.186938,4.41094,0,0,0,0;
1030.64,0,0,3120,-3100,16408,-42,-2,-16,34,0.187908,-0.186731,-4.47411e-06,-2.13053e-07,-1.70442e-06,4.45362,0.18756,-0.186917,4.45362,0,0,0,0;
1030.84,0,0,3172,-3200,16164,5,3,-9,34,0.193776,-0.195444,5.32632e-07,3.19579e-07,-9.58738e-07,4.40503,0.188182,-0.18777,4.40503,0,0,0,0;
1031.04,0,0,3188,-3316,16360,-15,14,4,34,0.192454,-0.19998,-1.5979e-06,1.49137e-06,4.26106e-07,4.41111,0.188608,-0.188989,4.41111,0,0,0,0;
1031.24,0,0,3104,-3164,16360,-7,6,-11,34,0.187502,-0.19104,-7.45685e-07,6.39159e-07,-1.17179e-06,4.40434,0.188497,-0.189194,4.40434,0,0,0,0;
1031.44,0,0,2868,-3200,16420,-45,3,-25,34,0.172921,-0.192472,-4.79369e-06,3.19579e-07,-2.66316e-06,4.40503,0.186935,-0.189521,4.40503,0,0,0,0;
1031.64,0,0,2952,-3096,16356,-14,1,-6,34,0.178562,-0.187075,-1.49137e-06,1.06526e-07,-6.39159e-07,4.41111,0.186096,-0.189277,4.41111,0,0,0,0;
1031.84,0,0,3112,-3168,16232,-23,-18,-8,34,0.189422,-0.192747,-2.45011e-06,-1.91748e-06,-8.52212e-07,4.40773,0.186427,-0.189625,4.40773,0,0,0,0;
1032.04,0,0,3068,-3116,16420,-29,13,-9,34,0.184715,-0.187539,-3.08927e-06,1.38484e-06,-9.58738e-07,4.41784,0.186253,-0.189416,4.41784,0,0,0,0;
1032.24,0,0,3244,-3088,16592,-51,-6,-14,34,0.19308,-0.184008,-5.43285e-06,-6.39159e-07,-1.49137e-06,4.423,0.186931,-0.188875,4.423,0,0,0,0;
1032.44,0,0,3212,-3052,16428,-4,2,-27,34,0.193084,-0.183686,-4.26106e-07,2.13053e-07,-2.87621e-06,4.40503,0.187545,-0.188356,4.40503,0,0,0,0;
1032.64,0,0,3188,-3156,16420,-26,25,-23,34,0.191768,-0.189889,-2.76969e-06,2.66316e-06,-2.45011e-06,4.41271,0.187965,-0.188507,4.41271,0,0,0,0;
1032.84,0,0,3192,-3068,16388,-13,15,9,34,0.192368,-0.185068,-1.38484e-06,1.5979e-06,9.58738e-07,4.41606,0.188404,-0.188162,4.41606,0,0,0,0;
1033.04,0,0,3224,-3172,16424,-19,23,-20,34,0.193834,-0.190783,-2.024e-06,2.45011e-06,-2.13053e-06,4.41684,0.188945,-0.188422,4.41684,0,0,0,0;
1033.24,0,0,3152,-3100,16388,-22,18,-32,34,0.190015,-0.186954,-2.34358e-06,1.91748e-06,-3.40885e-06,4.41044,0.18905,-0.188273,4.41044,0,0,0,0;
1033.44,0,0,3208,-3140,16372,-20,-2,-21,34,0.193493,-0.18949,-2.13053e-06,-2.13053e-07,-2.23706e-06,4.40934,0.189493,-0.188395,4.40934,0,0,0,0;
1033.64,0,0,3144,-3056,16308,-42,12,-3,34,0.190452,-0.185244,-4.47411e-06,1.27832e-06,-3.19579e-07,4.40773,0.189585,-0.188079,4.40773,0,0,0,0;
1033.84,0,0,3128,-3160,16340,-39,-3,-18,34,0.189144,-0.191032,-4.15453e-06,-3.19579e-07,-1.91748e-06,4.41173,0.189537,-0.188374,4.41173,0,0,0,0;
1034.04,0,0,3176,-3084,16288,-10,0,-13,34,0.192574,-0.187127,-1.06526e-06,0,-1.38484e-06,4.41077,0.189839,-0.18825,4.41077,0,0,0,0;
1034.24,0,0,3096,-2844,16336,-30,4,-32,34,0.187299,-0.172366,-3.19579e-06,4.26106e-07,-3.40885e-06,4.4528,0.189583,-0.186661,4.4528,0,0,0,0;
1034.44,0,0,3032,-2912,16628,-25,19,8,34,0.180362,-0.173368,-2.66316e-06,2.024e-06,8.52212e-07,4.41784,0.188658,-0.18533,4.41784,0,0,0,0;
1034.64,0,0,3120,-3148,16408,-28,19,-7,34,0.187908,-0.189554,-2.98274e-06,2.024e-06,-7.45685e-07,4.40854,0.18858,-0.18575,4.40854,0,0,0,0;
1034.84,0,0,3080,-3092,16396,-33,13,-21,34,0.185687,-0.186394,-3.51537e-06,1.38484e-06,-2.23706e-06,4.40084,0.188288,-0.185814,4.40084,0,0,0,0;
1035.04,0,0,3244,-3228,16320,-17,16,-5,34,0.196217,-0.195274,-1.81095e-06,1.70442e-06,-5.32632e-07,4.40869,0.189079,-0.186758,4.40869,0,0,0,0;
1035.24,0,0,3140,-3120,16444,-27,-5,-37,34,0.18868,-0.187506,-2.87621e-06,-5.32632e-07,-3.94148e-06,4.40422,0.189037,-0.186833,4.40422,0,0,0,0;
1035.44,0,0,3184,-3152,16292,-32,-1,2,34,0.193001,-0.191108,-3.40885e-06,-1.06526e-07,2.13053e-07,4.40998,0.18943,-0.187261,4.40998,0,0,0,0;
1035.64,0,0,3228,-3172,16524,-7,26,7,34,0.192923,-0.189656,-7.45685e-07,2.76969e-06,7.45685e-07,4.41094,0.189778,-0.187498,4.41094,0,0,0,0;
1035.84,0,0,3124,-3116,16404,-30,21,-9,34,0.188188,-0.187717,-3.19579e-06,2.23706e-06,-9.58738e-07,4.40839,0.189617,-0.187518,4.40839,0,0,0,0;
1036.04,0,0,3104,-3096,16288,-24,2,-1,34,0.188312,-0.187838,-2.55663e-06,2.13053e-07,-1.06526e-07,4.40839,0.189484,-0.18755,4.40839,0,0,0,0;
1036.24,0,0,3184,-3060,16452,-54,2,9,34,0.191169,-0.183894,-5.75243e-06,2.13053e-07,9.58738e-07,4.41606,0.189647,-0.187184,4.41606,0,0,0,0;
1036.44,0,0,3312,-3112,16492,-6,-21,1,34,0.198188,-0.186505,-6.39159e-07,-2.23706e-06,1.06526e-07,4.40934,0.190501,-0.187118,4.40934,0,0,0,0;
1036.64,0,0,3092,-3160,16184,-36,29,12,34,0.188778,-0.192829,-3.83495e-06,3.08927e-06,1.27832e-06,4.39835,0.190325,-0.187686,4.39835,0,0,0,0;
1036.84,0,0,3080,-3200,16400,-16,-32,-32,34,0.185642,-0.192701,-1.70442e-06,-3.40885e-06,-3.40885e-06,4.40839,0.189855,-0.188191,4.40839,0,0,0,0;
1037.04,0,0,2244,-2008,15844,-272,-1377,254,34,0.140695,-0.126064,-2.89752e-05,-0.000146687,2.70577e-05,4.5225,0.184913,-0.18211,4.5225,0,0,0,0;
1037.24,0,0,3408,-3236,17008,258,118,33,34,0.197757,-0.188016,2.74838e-05,1.25701e-05,3.51537e-06,4.40491,0.186222,-0.182689,4.40491,0,0,0,0;
1037.44,0,0,3396,-3148,16336,-45,-40,-22,34,0.204965,-0.19037,-4.79369e-06,-4.26106e-06,-2.34358e-06,4.39994,0.188092,-0.183461,4.39994,0,0,0,0;
1037.64,0,0,2924,-3276,16320,-6,505,84,34,0.177286,-0.198102,-6.39159e-07,5.37959e-05,8.94822e-06,4.39822,0.187011,-0.184877,4.39822,0,0,0,0;
1037.84,0,0,2888,-3156,16444,-85,-83,11,34,0.173853,-0.189618,-9.05475e-06,-8.84169e-06,1.17179e-06,4.42452,0.185687,-0.185359,4.42452,0,0,0,0;
1038.04,0,0,2896,-3208,16764,34,-327,5,34,0.171063,-0.189077,3.6219e-06,-3.48341e-05,5.32632e-07,4.40998,0.184228,-0.185762,4.40998,0,0,0,0;
1038.24,0,0,3812,-2820,16508,-392,-72,-21,34,0.22694,-0.169193,-4.17584e-05,-7.6699e-06,-2.23706e-06,4.4135,0.188462,-0.184112,4.4135,0,0,0,0;
1038.44,0,0,2936,-3272,16388,19,60,-52,34,0.177275,-0.197067,2.024e-06,6.39159e-06,-5.53938e-06,4.48442,0.187345,-0.185402,4.48442,0,0,0,0;
1038.64,0,0,3380,-3140,16548,-3,121,-14,34,0.201483,-0.187522,-3.19579e-07,1.28897e-05,-1.49137e-06,4.4095,0.188758,-0.185602,4.4095,0,0,0,0;
1038.84,0,0,4440,-3564,17072,160,1644,58,34,0.254438,-0.205807,1.70442e-05,0.000175129,6.17853e-06,4.42042,0.195342,-0.187465,4.42042,0,0,0,0;
1039.04,0,0,3380,-3048,16492,-20,331,-62,34,0.202149,-0.182755,-2.13053e-06,3.52603e-05,-6.60464e-06,4.41862,0.19602,-0.186962,4.41862,0,0,0,0;
1039.24,0,0,2856,-3232,16208,-5,364,-12,34,0.174419,-0.196826,-5.32632e-07,3.87756e-05,-1.27832e-06,4.42753,0.19386,-0.187914,4.42753,0,0,0,0;
1039.44,0,0,2716,-3204,16600,16,-51,-14,34,0.162177,-0.190667,1.70442e-06,-5.43285e-06,-1.49137e-06,4.41662,0.190693,-0.188194,4.41662,0,0,0,0;
1039.64,0,0,3224,-2988,16544,-89,-104,-14,34,0.192462,-0.178683,-9.48085e-06,-1.10788e-05,-1.49137e-06,4.42892,0.190861,-0.187253,4.42892,0,0,0,0;
1039.84,0,0,2696,-3144,16192,-53,65,-8,34,0.164988,-0.191784,-5.6459e-06,6.92422e-06,-8.52212e-07,4.42017,0.188269,-0.1877,4.42017,0,0,0,0;
1040.04,0,0,1848,-3428,16604,-32,195,3,34,0.110842,-0.203596,-3.40885e-06,2.07727e-05,3.19579e-07,4.40248,0.180523,-0.189271,4.40248,0,0,0,0;
1040.24,0,0,3108,-3168,16580,-15,-106,11,34,0.185304,-0.188798,-1.5979e-06,-1.12918e-05,1.17179e-06,4.40839,0.181,-0.189234,4.40839,0,0,0,0;
1040.44,0,0,3164,-3184,16636,-35,79,-28,34,0.187945,-0.189105,-3.72843e-06,8.41559e-06,-2.98274e-06,4.41173,0.181691,-0.189213,4.41173,0,0,0,0;
1040.64,0,0,3208,-3148,16408,-50,-100,-14,34,0.193079,-0.189554,-5.32632e-06,-1.06526e-05,-1.49137e-06,4.40258,0.182825,-0.189257,4.40258,0,0,0,0;
1040.84,0,0,3192,-2916,16780,-56,101,30,34,0.187981,-0.17206,-5.96548e-06,1.07592e-05,3.19579e-06,4.4034,0.183335,-0.187527,4.4034,0,0,0,0;
1041.04,0,0,3456,-3328,16860,-44,74,-16,34,0.202182,-0.194885,-4.68716e-06,7.88296e-06,-1.70442e-06,4.41448,0.185216,-0.188256,4.41448,0,0,0,0;
1041.24,0,0,3224,-3092,16272,-28,-117,-11,34,0.195599,-0.187781,-2.98274e-06,-1.24636e-05,-1.17179e-06,4.40854,0.186251,-0.18822,4.40854,0,0,0,0;
1041.44,0,0,3200,-3148,16484,-25,103,-6,34,0.191743,-0.188701,-2.66316e-06,1.09722e-05,-6.39159e-07,4.40515,0.186798,-0.188258,4.40515,0,0,0,0;
1041.64,0,0,3164,-3136,16300,1,-43,-14,34,0.191726,-0.19007,1.06526e-07,-4.58064e-06,-1.49137e-06,4.41014,0.187291,-0.188443,4.41014,0,0,0,0;
1041.84,0,0,3092,-3112,16444,-4,66,0,34,0.185862,-0.187036,-4.26106e-07,7.03075e-06,0,4.41014,0.187148,-0.188296,4.41014,0,0,0,0;
1042.04,0,0,3056,-3120,16408,-38,-15,-7,34,0.184141,-0.187908,-4.048e-06,-1.5979e-06,-7.45685e-07,4.39911,0.186843,-0.188259,4.39911,0,0,0,0;
1042.24,0,0,3184,-3148,16532,-36,16,-16,34,0.190266,-0.188166,-3.83495e-06,1.70442e-06,-1.70442e-06,4.40854,0.187182,-0.188248,4.40854,0,0,0,0;
1042.44,0,0,3104,-3316,16284,-22,26,-31,34,0.188357,-0.200889,-2.34358e-06,2.76969e-06,-3.30232e-06,4.41839,0.187298,-0.18951,4.41839,0,0,0,0;
